t,nx01_global_err_m,nx02_global_err_m,inter_agent_err_m,nx01_theta_deg,nx02_theta_deg
1788405731.7334638,0.0051247479457357786,0.008175857621475647,0.005303493266012947,0.0,0.0
1788405731.7434485,0.0051247479457357786,0.008175857621475647,0.005303493266012947,0.0,0.0
1788405731.753459,0.005123451197137425,0.008175326704630741,0.005304772365701597,0.0,0.0
1788405731.7633965,0.005122840426381111,0.008164492203418453,0.005328073407656726,0.0,0.0
1788405731.7733762,0.005122745065482692,0.008164469460177069,0.005330207721701159,0.0,0.0
1788405731.7834282,0.005122745065482692,0.008164469460177069,0.005330207721701159,0.0,0.0
1788405731.7933521,0.005121869975359269,0.008164549035768302,0.005333169046326251,0.0,0.0
1788405731.803383,0.005120979274250985,0.008164801928162078,0.005336384841453423,0.0,0.0
1788405731.8133707,0.005120979274250985,0.008164801928162078,0.005336384841453423,0.0,0.0
1788405731.8234255,0.005120807202157089,0.008164801928162078,0.00533703889862286,0.0,0.0
1788405731.8333342,0.005121578820033156,0.008165041879225518,0.00534123950330034,0.0,0.0
1788405731.843438,0.005122259132967194,0.008220799114535422,0.005381676349439696,0.0,0.0
1788405731.8534636,0.005122259132967194,0.008220799114535422,0.005381676349439696,0.0,0.0
1788405731.86335,0.00512257983096687,0.008220799114535422,0.00538267113485068,0.0,0.0
1788405731.8771594,0.005077176834055448,0.00822280934245545,0.005399256641931146,0.0,0.0
1788405731.8834147,0.005077346118165137,0.008223866618534472,0.005401452506361928,0.0,0.0
1788405731.8934078,0.005077346118165137,0.008223866618534472,0.005401452506361928,0.0,0.0
1788405731.9033458,0.005077586923179632,0.0082247670877253,0.005404612656000126,0.0,0.0
1788405731.9133387,0.005077477425415715,0.008237332097728537,0.005436621837819962,0.0,0.0
1788405731.9233825,0.005077477425415715,0.008238787235538057,0.005438446920779962,0.0,0.0
1788405731.9335003,0.005077477425415715,0.008238787235538057,0.005438446920779962,0.0,0.0
1788405731.9433942,0.005077824218596682,0.008240992014553711,0.005444358805848505,0.0,0.0
1788405731.9534621,0.005077910979117738,0.00824414581495905,0.005450296949946437,0.0,0.0
1788405731.963424,0.005077910979117738,0.00824414581495905,0.005450296949946437,0.0,0.0
1788405731.9734862,0.005077915846794418,0.008244769903859264,0.005452635345398685,0.0,0.0
1788405731.9833875,0.005077532849263877,0.008247431214636511,0.0054599806280177555,0.0,0.0
1788405731.9933984,0.00507738200738201,0.00826148313712336,0.005481410394152651,0.0,0.0
1788405732.0034056,0.00507738200738201,0.00826148313712336,0.005481410394152651,0.0,0.0
1788405732.0133326,0.005077081386808928,0.008262558286696737,0.005484369686113048,0.0,0.0
1788405732.0268056,0.005142764238333376,0.008264828059275711,0.005487629441095583,0.0,0.0
1788405732.0334163,0.0051433701320814165,0.008267090279899128,0.005492292537054711,0.0,0.0
1788405732.043371,0.0051433701320814165,0.008267472208674697,0.005492711419730439,0.0,0.0
1788405732.0533597,0.005143792175930945,0.008267808913045674,0.005494122353291748,0.0,0.0
1788405732.0634139,0.005145285603809896,0.008269238625906826,0.005498866171470825,0.0,0.0
1788405732.0734317,0.005145838628843822,0.008259395382513954,0.005492204083267643,0.0,0.0
1788405732.0833855,0.005145838628843822,0.008259395382513954,0.005492204083267643,0.0,0.0
1788405732.0933313,0.005146751190943689,0.008259604297476056,0.005493723565023646,0.0,0.0
1788405732.103346,0.005130977322851834,0.00826091582136338,0.005484628038550628,0.0,0.0
1788405732.1133876,0.005130977322851834,0.008261380014029136,0.005485528306260924,0.0,0.0
1788405732.12334,0.005130977322851834,0.008261380014029136,0.005485528306260924,0.0,0.0
1788405732.1333163,0.00513140068345666,0.008262171297334153,0.005488836611257518,0.0,0.0
1788405732.1434135,0.005131374081504654,0.008228595824622735,0.005459525660797952,0.0,0.0
1788405732.153399,0.005131374081504654,0.008228595824622735,0.005459525660797952,0.0,0.0
1788405732.1633327,0.005130909520539703,0.00822859582468883,0.005460379086965648,0.0,0.0
1788405732.1739826,0.005129973964721344,0.008228879866047149,0.005464683057050781,0.0,0.0
1788405732.1833742,0.005102106709491765,0.008228722541146045,0.005423030128637873,0.0,0.0
1788405732.1934443,0.005102106709491765,0.008228722541146045,0.005423030128637873,0.0,0.0
1788405732.2033906,0.005101200523375704,0.008228637642750097,0.005424685155646242,0.0,0.0
1788405732.2134736,0.005099342683299191,0.008228551029990113,0.005428673289343729,0.0,0.0
1788405732.2234902,0.005099093558294511,0.008280790695842864,0.005465845801902525,0.0,0.0
1788405732.23337,0.005099093558294511,0.008280790695842864,0.005465845801902525,0.0,0.0
1788405732.243391,0.005098160715502952,0.008281694883231681,0.005468191403064887,0.0,0.0
1788405732.2533414,0.005075908619043191,0.008282630344510933,0.005466858468697445,0.0,0.0
1788405732.2634585,0.005075062927783854,0.008283021095975064,0.005467760530346376,0.0,0.0
1788405732.2735584,0.005075062927783854,0.008283021095975064,0.005467760530346376,0.0,0.0
1788405732.2832866,0.005073035704588199,0.008283503351353307,0.005469280207442859,0.0,0.0
1788405732.2933698,0.00507057259545545,0.008283503351388322,0.005471160793317021,0.0,0.0
1788405732.3033853,0.005069905583574538,0.008244141540300702,0.005465460606933702,0.0,0.0
1788405732.313417,0.005069905583574538,0.008244141540300702,0.005465460606933702,0.0,0.0
1788405732.3233306,0.005068784930049119,0.008244197670141267,0.005467078335281582,0.0,0.0
1788405732.3378541,0.0050779880014421,0.00824418826853713,0.00543525749361019,0.0,0.0
1788405732.3434577,0.005077569651842384,0.008244575045735086,0.005436930636240472,0.0,0.0
1788405732.3534014,0.005077569651842384,0.008244575045735086,0.005436930636240472,0.0,0.0
1788405732.363365,0.0050758625933227134,0.008245008582653448,0.005439123963828407,0.0,0.0
1788405732.3733926,0.00507259551803707,0.008237175697209002,0.005425782762473489,0.0,0.0
1788405732.3834083,0.00507259551803707,0.008238244015257567,0.005427269547846439,0.0,0.0
1788405732.3933928,0.00507259551803707,0.008238244015257567,0.005427269547846439,0.0,0.0
1788405732.4034843,0.005068884967062284,0.008240199655689659,0.005431414676501943,0.0,0.0
1788405732.4133315,0.005073356219342067,0.008242284567913684,0.005433240697854873,0.0,0.0
1788405732.4235494,0.005073356219342067,0.00824282109188528,0.005434007344517227,0.0,0.0
1788405732.4333916,0.005073356219342067,0.00824282109188528,0.005434007344517227,0.0,0.0
1788405732.4433439,0.005070114219626418,0.008245263359626576,0.005437611522503019,0.0,0.0
1788405732.453366,0.005068309589287187,0.008228206946712356,0.0054322410331815495,0.0,0.0
1788405732.4633927,0.005068309589287187,0.00822848472580224,0.005433227472160572,0.0,0.0
1788405732.473304,0.005067002744625484,0.00822848472580224,0.005433326163090223,0.0,0.0
1788405732.4833188,0.005064372093155094,0.008229746480750198,0.005435763734935553,0.0,0.0
1788405732.4934032,0.00507380504412134,0.008231165194340438,0.0054646373926307236,0.0,0.0
1788405732.5034554,0.00507380504412134,0.008231165194340438,0.0054646373926307236,0.0,0.0
1788405732.513311,0.005071703064676595,0.008231575257309172,0.005465700995732018,0.0,0.0
1788405732.5233972,0.005067966193124502,0.008233301774240602,0.005469711720178093,0.0,0.0
1788405732.5334632,0.0050672710119513435,0.008266678305309166,0.005478348929875637,0.0,0.0
1788405732.5434277,0.0050672710119513435,0.008266678305309166,0.005478348929875637,0.0,0.0
1788405732.5532904,0.00506444978554758,0.00826800284879339,0.005479980635330287,0.0,0.0
1788405732.5648546,0.005063311975878468,0.008271640661001126,0.005477239470862545,0.0,0.0
1788405732.5734153,0.0050627088883138365,0.008273247476677762,0.005478406679415004,0.0,0.0
1788405732.5834723,0.0050627088883138365,0.008273247476677762,0.005478406679415004,0.0,0.0
1788405732.5933013,0.005059965014094973,0.008275671335477783,0.005479353136796904,0.0,0.0
1788405732.6036844,0.005056309601638854,0.008230314063700951,0.005449344452040229,0.0,0.0
1788405732.6134262,0.005056309601638854,0.008231486283104923,0.005450288505539244,0.0,0.0
1788405732.623321,0.005056309601638854,0.008231486283104923,0.005450288505539244,0.0,0.0
1788405732.6334484,0.0050503841786076024,0.008233987690430652,0.00545073434419737,0.0,0.0
1788405732.6433945,0.005048112735745409,0.008237674176982667,0.00545333503012865,0.0,0.0
1788405732.6533828,0.005048112735745409,0.008237674176982667,0.00545333503012865,0.0,0.0
1788405732.663259,0.005046915908711481,0.008238501581936232,0.005453235905858987,0.0,0.0
1788405732.67334,0.00504463602594411,0.008242822585879267,0.005455072033244266,0.0,0.0
1788405732.6834548,0.005043928174985493,0.008247302183307948,0.005431822726054376,0.0,0.0
1788405732.6934824,0.005043928174985493,0.008247302183307948,0.005431822726054376,0.0,0.0
1788405732.7033226,0.005042774068547454,0.008248853282754124,0.005432416534991889,0.0,0.0
1788405732.7147963,0.005042663112259773,0.00825249609236999,0.005424017899221996,0.0,0.0
1788405732.7234116,0.005042150386989161,0.00825320321410603,0.005424384214482667,0.0,0.0
1788405732.7334216,0.005042150386989161,0.00825320321410603,0.005424384214482667,0.0,0.0
1788405732.7433524,0.0050406883369385445,0.008255230444764956,0.005425298500007973,0.0,0.0
1788405732.7534752,0.005040060929417292,0.008234556414501522,0.005380403056127966,0.0,0.0
1788405732.7633858,0.005040060929417292,0.008235269460985295,0.005380189078181563,0.0,0.0
1788405732.7734296,0.005039998857006172,0.008235269460883122,0.005380182927018466,0.0,0.0
1788405732.783621,0.005039361788215431,0.008236887097894462,0.005380403394770672,0.0,0.0
1788405732.7934108,0.0050130214724858286,0.008239017494870804,0.005405138810576495,0.0,0.0
1788405732.8033805,0.0050130214724858286,0.008239017494870804,0.005405138810576495,0.0,0.0
1788405732.8133416,0.005011836135902037,0.008239592679819134,0.005406313233033551,0.0,0.0
1788405732.823397,0.0050095706194583835,0.008242234639168188,0.005407448088890374,0.0,0.0
1788405732.8334165,0.005009104513329266,0.008296364720497341,0.005449947771440607,0.0,0.0
1788405732.8433867,0.005009104513329266,0.008296364720497341,0.005449947771440607,0.0,0.0
1788405732.8534214,0.005007882637382552,0.00829733471312658,0.005451850355182606,0.0,0.0
1788405732.8650362,0.0050447850617999866,0.008302331835446451,0.005452600027148331,0.0,0.0
1788405732.8734105,0.005044592277333293,0.008305140751767387,0.005454038578275684,0.0,0.0
1788405732.8834257,0.005044592277333293,0.008305140751767387,0.005454038578275684,0.0,0.0
1788405732.8934124,0.0050453462311811125,0.008306964164647837,0.005456600485621162,0.0,0.0
1788405732.9033203,0.00504695857733967,0.008288675866067874,0.005451758632711888,0.0,0.0
1788405732.9134176,0.00504695857733967,0.0082908903192321,0.005451608957605384,0.0,0.0
1788405732.9234352,0.00504695857733967,0.0082908903192321,0.005451608957605384,0.0,0.0
1788405732.9334185,0.005048612042548851,0.008292902250117806,0.005454262987402454,0.0,0.0
1788405732.9433584,0.005046213744339465,0.008296981750640121,0.005430925871222054,0.0,0.0
1788405732.9534419,0.005046213744339465,0.008296981750640121,0.005430925871222054,0.0,0.0
1788405732.963428,0.005046658758833556,0.00829698175053855,0.005431959055548779,0.0,0.0
1788405732.9733229,0.005047256554692299,0.008301945127812654,0.00543571231315884,0.0,0.0
1788405732.9834428,0.005047306180440852,0.00831070110421175,0.005433088616820715,0.0,0.0
1788405732.993468,0.005047306180440852,0.00831070110421175,0.005433088616820715,0.0,0.0
1788405733.0033524,0.005047560896661895,0.008312067993491937,0.005434946821422801,0.0,0.0
1788405733.0167627,0.005035057936828704,0.008318410572191159,0.005403359445762751,0.0,0.0
1788405733.023418,0.00503562444883256,0.008322252404537708,0.005405617975816441,0.0,0.0
1788405733.0334303,0.00503562444883256,0.008322252404537708,0.005405617975816441,0.0,0.0
1788405733.0434475,0.005036455620172515,0.008324829638464887,0.0054072944440788214,0.0,0.0
1788405733.053352,0.005037708567933514,0.008324829638529643,0.00540774478457055,0.0,0.0
1788405733.0633667,0.00503797205741102,0.00830655062383002,0.005388933718344791,0.0,0.0
1788405733.0734153,0.00503797205741102,0.00830655062383002,0.005388933718344791,0.0,0.0
1788405733.083397,0.0050388301934392275,0.008309088834264263,0.00539044045840788,0.0,0.0
1788405733.0941403,0.005019041632749621,0.008314759793542865,0.0054094680893302955,0.0,0.0
1788405733.103402,0.0050189750735420025,0.008317091074941803,0.0054108934339904815,0.0,0.0
1788405733.113409,0.0050189750735420025,0.008317091074941803,0.0054108934339904815,0.0,0.0
1788405733.123334,0.005018809688836228,0.008320677597338972,0.005414134301608425,0.0,0.0
1788405733.1333523,0.005018808421699637,0.008326480646328488,0.005418300555901051,0.0,0.0
1788405733.1433852,0.005018808421699637,0.008326480646328488,0.005418300555901051,0.0,0.0
1788405733.1533732,0.0050189161595187185,0.008327625828297514,0.005420462454517206,0.0,0.0
1788405733.1633842,0.005019714073471624,0.008334001342204508,0.00542728296866498,0.0,0.0
1788405733.1734245,0.0050201662925071925,0.008337701832012665,0.00543043979830142,0.0,0.0
1788405733.1835067,0.0050201662925071925,0.008337701832012665,0.00543043979830142,0.0,0.0
1788405733.193386,0.005021494893146461,0.008340193491958046,0.00543464739105366,0.0,0.0
1788405733.2033484,0.005023006198716716,0.008346917619100702,0.005441899510080271,0.0,0.0
1788405733.213426,0.005023006198716716,0.008350847842824962,0.005466867207665207,0.0,0.0
1788405733.22347,0.005023006198716716,0.008350847842824962,0.005466867207665207,0.0,0.0
1788405733.2333326,0.005024496601650171,0.008354671806061115,0.005473512232051075,0.0,0.0
1788405733.2433543,0.005068043480090081,0.008361257717079589,0.0055087047297841234,0.0,0.0
1788405733.2533426,0.005068043480090081,0.008363927529207869,0.005509717425949797,0.0,0.0
1788405733.2634377,0.005068043480090081,0.008363927529207869,0.005509717425949797,0.0,0.0
1788405733.2734702,0.005069571121164555,0.00836922850144706,0.005519785406006411,0.0,0.0
1788405733.2834277,0.00507029350640479,0.008375482761596787,0.0055630808459430255,0.0,0.0
1788405733.2934728,0.00507029350640479,0.008377966407569888,0.005564356503384834,0.0,0.0
1788405733.3033605,0.00507029350640479,0.008377966407569888,0.005564356503384834,0.0,0.0
1788405733.3133588,0.005069786431439208,0.00838200016481355,0.005574125286046949,0.0,0.0
1788405733.3234408,0.00507617965411476,0.00838826995492928,0.005525072605210268,0.0,0.0
1788405733.3333924,0.00507617965411476,0.00838826995492928,0.005525072605210268,0.0,0.0
1788405733.3434355,0.005075610946319308,0.008389605866322045,0.005528142575123409,0.0,0.0
1788405733.3534749,0.005073473036703469,0.008396251403928455,0.005537842164111477,0.0,0.0
1788405733.36343,0.005072405004181729,0.008389579066174284,0.005550520668792444,0.0,0.0
1788405733.373492,0.005072405004181729,0.008389579066174284,0.005550520668792444,0.0,0.0
1788405733.3833709,0.005070893405875589,0.008392346813480502,0.005555915696892665,0.0,0.0
1788405733.3960452,0.005071442579431021,0.008398190430214149,0.00555955060266468,0.0,0.0
1788405733.403412,0.0050710590400689926,0.008401018054397254,0.005562750467744116,0.0,0.0
1788405733.4134066,0.0050710590400689926,0.008401018054397254,0.005562750467744116,0.0,0.0
1788405733.423305,0.005067653865142821,0.008407005450849587,0.005573665448893206,0.0,0.0
1788405733.4334517,0.005066259606233716,0.008365970080363931,0.005543103377087145,0.0,0.0
1788405733.4434874,0.005066259606233716,0.008369191526829389,0.005545788350558522,0.0,0.0
1788405733.4533362,0.0050658417203462225,0.008369191526864144,0.005546832517714476,0.0,0.0
1788405733.4633262,0.0050635745191244825,0.008377135841346523,0.005559402695297581,0.0,0.0
1788405733.4734418,0.005072795476959071,0.008384029444415374,0.005573535640742282,0.0,0.0
1788405733.483383,0.005072795476959071,0.008384029444415374,0.005573535640742282,0.0,0.0
1788405733.493401,0.005072639621242059,0.00838402944448095,0.005575820484021523,0.0,0.0
1788405733.5033522,0.005071974042963855,0.008390804812547677,0.005589291039534452,0.0,0.0
1788405733.513368,0.005071623485942299,0.00841549055444922,0.005588173464324229,0.0,0.0
1788405733.5233493,0.005071623485942299,0.00841549055444922,0.005588173464324229,0.0,0.0
1788405733.5333667,0.005071623207448946,0.008416837179789357,0.005593509398988706,0.0,0.0
1788405733.5434313,0.005071839518596697,0.008423909496994671,0.005607966379531755,0.0,0.0
1788405733.5534136,0.0050718352335215895,0.008428021414286856,0.005613711532898609,0.0,0.0
1788405733.5634232,0.0050718352335215895,0.008428021414286856,0.005613711532898609,0.0,0.0
1788405733.5733414,0.005072820152503526,0.008432292129063464,0.005624502819519745,0.0,0.0
1788405733.5833464,0.005074597067165526,0.008438090285073734,0.0056527402298561695,0.0,0.0
1788405733.5934088,0.0050750602143229745,0.008445108883938374,0.005661810680228221,0.0,0.0
1788405733.6034846,0.0050750602143229745,0.008445108883938374,0.005661810680228221,0.0,0.0
1788405733.6134143,0.005077008825283502,0.00844797046473971,0.005669998154447627,0.0,0.0
1788405733.623301,0.005149984903795921,0.008456303664183713,0.0056162027601528415,0.0,0.0
1788405733.6333969,0.005149984903795921,0.008459843931804448,0.005619801761060664,0.0,0.0
1788405733.6433995,0.005149984903795921,0.008459843931804448,0.005619801761060664,0.0,0.0
1788405733.6534312,0.005154189109067226,0.008464923969495906,0.005630198221554532,0.0,0.0
1788405733.6633484,0.005158749435225783,0.008409959499557987,0.005564592057919437,0.0,0.0
1788405733.673386,0.005159766057589613,0.00841551997905199,0.005570671089192742,0.0,0.0
1788405733.6834304,0.005159766057589613,0.00841551997905199,0.005570671089192742,0.0,0.0
1788405733.6933987,0.00516376007313561,0.008419736450733203,0.005577654897521009,0.0,0.0
1788405733.7074783,0.005196455335191996,0.0084252669879479,0.005571642297013342,0.0,0.0
1788405733.7134268,0.0051975826829413815,0.008429483348303662,0.005575471900303803,0.0,0.0
1788405733.7233877,0.0051975826829413815,0.008429483348303662,0.005575471900303803,0.0,0.0
1788405733.7335324,0.005201789485242901,0.008432280559532079,0.0055800823373373136,0.0,0.0
1788405733.7434542,0.00520662125239144,0.008439163873599062,0.0055881040655170015,0.0,0.0
1788405733.7534578,0.005207576667483367,0.00839866168898294,0.005542136984330984,0.0,0.0
1788405733.763431,0.005207576667483367,0.00839866168898294,0.005542136984330984,0.0,0.0
1788405733.7733421,0.005210742186409722,0.008399546026596648,0.005544108433954452,0.0,0.0
1788405733.7834206,0.005217651452937241,0.008404344409129516,0.00554946588983528,0.0,0.0
1788405733.7934387,0.005219099285186476,0.008406179067669503,0.005551197658139289,0.0,0.0
1788405733.8035011,0.005219099285186476,0.008406179067669503,0.005551197658139289,0.0,0.0
1788405733.8133507,0.005226632577228303,0.008409046285781924,0.00555574540336914,0.0,0.0
1788405733.823419,0.005232556058547045,0.008377254481473114,0.005554500053459362,0.0,0.0
1788405733.8334234,0.005232556058547045,0.008379737165933017,0.005556565621811247,0.0,0.0
1788405733.843472,0.005232556058547045,0.008379737165933017,0.005556565621811247,0.0,0.0
1788405733.853392,0.005240579698464793,0.00838219618653703,0.005560715065800328,0.0,0.0
1788405733.8633807,0.005255016411601476,0.00838746664963591,0.005445290915472223,0.0,0.0
1788405733.8734107,0.005256598062720796,0.008389137163149927,0.00544676922614425,0.0,0.0
1788405733.8834186,0.005256598062720796,0.008389137163149927,0.00544676922614425,0.0,0.0
1788405733.8934605,0.005263008649852486,0.008391721680077312,0.005448455757877231,0.0,0.0
1788405733.9034064,0.005271169069995807,0.008392622041150474,0.005448219071695398,0.0,0.0
1788405733.9135213,0.005271169069995807,0.008395409576962573,0.005451108405832243,0.0,0.0
1788405733.923413,0.005271169069995807,0.008395409576962573,0.005451108405832243,0.0,0.0
1788405733.9333413,0.0052797591521352065,0.008398791731190163,0.005453818690768163,0.0,0.0
1788405733.9433737,0.005298234537887989,0.00840227590610474,0.005501906513491586,0.0,0.0
1788405733.9534047,0.005298234537887989,0.00840227590610474,0.005501906513491586,0.0,0.0
1788405733.9634345,0.005302299883949267,0.00840227590610474,0.005502135932955571,0.0,0.0
1788405733.9733853,0.005313054809721462,0.008406037680796789,0.005505403205361025,0.0,0.0
1788405733.983393,0.005320061277601936,0.008347778327988865,0.0054527298938607995,0.0,0.0
1788405733.9933815,0.005320061277601936,0.008347778327988865,0.0054527298938607995,0.0,0.0
1788405734.0033574,0.00532505743481725,0.008347778327988865,0.0054526048293034104,0.0,0.0
1788405734.0134614,0.005337801671787002,0.008350990438753298,0.005454599879631888,0.0,0.0
1788405734.023406,0.005309268912977115,0.008354056107601367,0.005415416786228851,0.0,0.0
1788405734.0334122,0.005309268912977115,0.008354056107601367,0.005415416786228851,0.0,0.0
1788405734.0432785,0.0053137720631387594,0.008354597485764023,0.005415255860862706,0.0,0.0
1788405734.0533767,0.005324704958042251,0.00835713092111263,0.00541499584649624,0.0,0.0
1788405734.06337,0.005331050155857725,0.008321219039507314,0.005379169203136937,0.0,0.0
1788405734.0737004,0.005331050155857725,0.008321219039507314,0.005379169203136937,0.0,0.0
1788405734.0834002,0.005335413737202516,0.008321534474108903,0.005378645097440733,0.0,0.0
1788405734.0970883,0.005333587433409324,0.008322639276136138,0.0054017584223243,0.0,0.0
1788405734.1034236,0.005339788413867331,0.008324932103196896,0.00540246721233994,0.0,0.0
1788405734.113374,0.005339788413867331,0.008324932103196896,0.00540246721233994,0.0,0.0
1788405734.1233623,0.005345932329718484,0.008325483848255143,0.0054014532925145365,0.0,0.0
1788405734.1333067,0.005355581692006704,0.00832796294436573,0.00540100570717239,0.0,0.0
1788405734.1433494,0.005357621702057632,0.008329265429155167,0.005401659746459651,0.0,0.0
1788405734.1534781,0.005357621702057632,0.008329265429155167,0.005401659746459651,0.0,0.0
1788405734.1633415,0.005365765145279461,0.00833009670465849,0.005399969248311605,0.0,0.0
1788405734.1766944,0.005351012095610887,0.00833216428217296,0.005390182674592034,0.0,0.0
1788405734.18342,0.005353080047591792,0.00833319974873717,0.00539071507454201,0.0,0.0
1788405734.1934886,0.005353080047591792,0.00833319974873717,0.00539071507454201,0.0,0.0
1788405734.2033505,0.005363415962041916,0.008334554134155353,0.005388182482995964,0.0,0.0
1788405734.2134109,0.005371826257411536,0.008405651696469816,0.005463085002049337,0.0,0.0
1788405734.223391,0.005371826257411536,0.008407472271183688,0.005465437087712784,0.0,0.0
1788405734.2333581,0.005373933256262035,0.008407472271183688,0.005464496707908018,0.0,0.0
1788405734.2433524,0.005384202959329479,0.00841102941431592,0.005465648087097151,0.0,0.0
1788405734.2533696,0.005337234002079925,0.008414490944401111,0.005484834962111539,0.0,0.0
1788405734.263441,0.005337234002079925,0.008414490944401111,0.005484834962111539,0.0,0.0
1788405734.273334,0.0053406937594095375,0.008414490944401111,0.005483108731908094,0.0,0.0
1788405734.2833986,0.005349783239098238,0.008417462178251078,0.005483359323862006,0.0,0.0
1788405734.293388,0.005353386570728775,0.008331601786310577,0.005384901928538563,0.0,0.0
1788405734.3034697,0.005353386570728775,0.008331601786310577,0.005384901928538563,0.0,0.0
1788405734.3133514,0.005358523954987503,0.008331595681218898,0.00538259307903521,0.0,0.0
1788405734.3263922,0.005336069795217564,0.008331839018456267,0.005376973697417615,0.0,0.0
1788405734.3334234,0.005338824502388608,0.008331698154440811,0.00537599255241566,0.0,0.0
1788405734.343405,0.005338824502388608,0.008331698154440811,0.00537599255241566,0.0,0.0
1788405734.3533528,0.005345094202755778,0.00833162327653221,0.005372562221731535,0.0,0.0
1788405734.36335,0.005350311249306255,0.008303345235949841,0.0053307138819891865,0.0,0.0
1788405734.3734407,0.005350311249306255,0.008303475662757638,0.005331620832652849,0.0,0.0
1788405734.3833816,0.005351481916678142,0.008303475662757638,0.005330852451342915,0.0,0.0
1788405734.393387,0.005356514189582827,0.008303694921445271,0.0053284237047885,0.0,0.0
1788405734.4034798,0.0053293390909214195,0.008303577608972566,0.00532592040906605,0.0,0.0
1788405734.413365,0.0053293390909214195,0.008303577608972566,0.00532592040906605,0.0,0.0
1788405734.4233072,0.005331372800469215,0.008303577608972566,0.005324111854419791,0.0,0.0
1788405734.4333205,0.005337154439621014,0.008302923420463975,0.005321032380171423,0.0,0.0
1788405734.4433825,0.005339452874586841,0.00829700678425376,0.005328977448317014,0.0,0.0
1788405734.4534235,0.005339452874586841,0.00829700678425376,0.005328977448317014,0.0,0.0
1788405734.4634118,0.005343290728602515,0.008296603745474465,0.005325935217130081,0.0,0.0
1788405734.4733884,0.005349925272203797,0.008295074540451784,0.005321626027334796,0.0,0.0
1788405734.4835074,0.005349925272203797,0.008294433987711883,0.005322136123635808,0.0,0.0
1788405734.4935005,0.005349925272203797,0.008294433987711883,0.005322136123635808,0.0,0.0
1788405734.5034282,0.005356717030854295,0.008293093024170193,0.00531776045750622,0.0,0.0
1788405734.5133724,0.00536142057524027,0.008293093024068204,0.005314034910314175,0.0,0.0
1788405734.5233302,0.00536142057524027,0.008271689870457288,0.005288496871325713,0.0,0.0
1788405734.5333557,0.00536259982503654,0.008271689870457288,0.005287592657050901,0.0,0.0
1788405734.543363,0.005368072662691633,0.008269862497042826,0.005284155841564034,0.0,0.0
