sigma_m,d_m,W,noise_struct,direction,trials,std_emp_deg,std_eq13_deg,std_chained_theory_deg,ratio_emp_over_eq13,ratio_emp_over_chained,bias_emp_deg
0.05,1.0,20,indep,single,2000,0.930419275389342,0.9059258178807668,0.9059258178807668,1.0270369350614963,1.0270369350614963,0.017048624963184763
0.05,1.0,20,indep,multi,2000,0.8984121297763978,0.9059258178807668,0.9059258178807668,0.9917060669250538,0.9917060669250538,-0.004967396421230886
0.05,1.0,50,chained,single,2000,0.08018056921467591,0.5729577951308232,0.08102846845413957,0.13994149289192986,0.9895357859325264,0.0014142983072720126
0.05,1.0,50,chained,multi,2000,0.5747178378525594,0.5729577951308232,0.5729577951308232,1.0030718540470058,1.0030718540470058,-0.0030600474929945334
0.05,1.0,50,indep,single,2000,0.5658785133864761,0.5729577951308232,0.5729577951308232,0.9876443224884816,0.9876443224884816,0.007784213864655307
0.05,1.0,50,indep,multi,2000,0.5733278925790567,0.5729577951308232,0.5729577951308232,1.0006459419024905,1.0006459419024905,-0.002135139522656464
0.05,1.0,100,chained,single,2000,0.0406961401204188,0.4051423422706978,0.04051423422706978,0.10044899254995045,1.0044899254995043,0.0003131605824183973
0.05,1.0,100,chained,multi,2000,0.40376015039717494,0.4051423422706978,0.40514234227069773,0.9965883796154802,0.9965883796154803,0.0016642127144012816
0.05,1.0,100,indep,single,2000,0.4172662493088522,0.4051423422706978,0.4051423422706978,1.0299250554020192,1.0299250554020192,4.461369416238856e-05
0.05,1.0,100,indep,multi,2000,0.39726015894434563,0.4051423422706978,0.4051423422706978,0.9805446567688408,0.9805446567688408,-0.006314148911589316
0.05,2.0,1,chained,single,2000,1.9611865738003467,2.0257117113534893,2.0257117113534893,0.9681469296980914,0.9681469296980914,0.027172277410119572
0.05,2.0,1,chained,multi,2000,2.046718828559184,2.0257117113534893,2.0257117113534893,1.0103702402903416,1.0103702402903416,0.042229190449147636
0.05,2.0,1,indep,single,2000,1.9982417259440013,2.0257117113534893,2.0257117113534893,0.9864393411680809,0.9864393411680809,-0.12683357217424393
0.05,2.0,1,indep,multi,2000,2.0733614932517934,2.0257117113534893,2.0257117113534893,1.0235224892225494,1.0235224892225494,0.005533777881624387
0.05,2.0,2,chained,single,2000,1.0160406128690826,1.4323944878270582,1.0128558556767446,0.7093301611418624,1.0031443340871147,-0.0013703228811099205
0.05,2.0,2,chained,multi,2000,1.3936031335215744,1.4323944878270582,1.4323944878270582,0.9729185258424652,0.9729185258424652,0.02294503416383829
0.05,2.0,2,indep,single,2000,1.3916037971456137,1.4323944878270582,1.4323944878270582,0.971522725737849,0.971522725737849,-0.007500943129508096
0.05,2.0,2,indep,multi,2000,1.4233717298867792,1.4323944878270582,1.4323944878270582,0.9937009266532668,0.9937009266532668,-0.0024788694983172645
0.05,2.0,5,chained,single,2000,0.4113048925886678,0.9059258178807668,0.4051423422706978,0.4540160843973227,1.0152108275906953,-0.0031316095214011246
0.05,2.0,5,chained,multi,2000,0.9035073468349266,0.9059258178807668,0.9059258178807666,0.9973303873252032,0.9973303873252034,-0.011085650144459813
0.05,2.0,5,indep,single,2000,0.8843943674020048,0.9059258178807668,0.9059258178807668,0.9762326560809024,0.9762326560809024,0.0056563986452651555
0.05,2.0,5,indep,multi,2000,0.8891120478780338,0.9059258178807668,0.9059258178807668,0.9814402353141172,0.9814402353141172,0.023704361066670156
0.05,2.0,10,chained,single,2000,0.20564361214946422,0.6405862890754594,0.2025711711353489,0.32102406132710704,1.0151672175112345,-0.004591795986271501
0.05,2.0,10,chained,multi,2000,0.6419179291728052,0.6405862890754594,0.6405862890754594,1.0020787833271732,1.0020787833271732,0.028571152277737464
0.05,2.0,10,indep,single,2000,0.6355097697593464,0.6405862890754594,0.6405862890754594,0.9920751982946124,0.9920751982946124,0.009307008376587553
0.05,2.0,10,indep,multi,2000,0.6463146581581976,0.6405862890754594,0.6405862890754594,1.0089423847816126,1.0089423847816126,0.03178922522440735
0.05,2.0,20,chained,single,2000,0.09954773711062163,0.4529629089403834,0.10128558556767445,0.2197701735523859,0.9828420949801226,0.004447752511431966
0.05,2.0,20,chained,multi,2000,0.448139987915667,0.4529629089403834,0.4529629089403833,0.989352503417998,0.9893525034179982,0.009024208808062088
0.05,2.0,20,indep,single,2000,0.45770370087895157,0.4529629089403834,0.4529629089403834,1.0104661813252178,1.0104661813252178,-0.016415092666589585
0.05,2.0,20,indep,multi,2000,0.4472982907803745,0.4529629089403834,0.4529629089403834,0.9874943001994133,0.9874943001994133,0.0024800572191819416
0.05,2.0,50,chained,single,2000,0.04060612675802197,0.2864788975654116,0.04051423422706978,0.14174212168193082,1.0022681542106204,-0.0003202633822465572
0.05,2.0,50,chained,multi,2000,0.2887187551426626,0.2864788975654116,0.2864788975654116,1.0078185778997546,1.0078185778997546,-0.00777571216514159
0.05,2.0,50,indep,single,2000,0.29094257107755417,0.2864788975654116,0.2864788975654116,1.0155811599041893,1.0155811599041893,-0.0033465737559525894
0.05,2.0,50,indep,multi,2000,0.27977664986162626,0.2864788975654116,0.2864788975654116,0.9766047420569431,0.9766047420569431,-0.008489175521358026
0.05,2.0,100,chained,single,2000,0.02074871401049022,0.2025711711353489,0.02025711711353489,0.10242678607326049,1.0242678607326048,-0.0006763530698586216
0.05,2.0,100,chained,multi,2000,0.2049880388498431,0.2025711711353489,0.20257117113534887,1.0119309559250134,1.0119309559250134,0.0008896389334786791
0.05,2.0,100,indep,single,2000,0.20175150365772912,0.2025711711353489,0.2025711711353489,0.9959536814985774,0.9959536814985774,-0.0024170165086035904
0.05,2.0,100,indep,multi,2000,0.202321976252227,0.2025711711353489,0.2025711711353489,0.9987698403394459,0.9987698403394459,0.00018455621264309625
0.1,0.3,1,chained,single,2000,32.01020957380687,27.009489484713185,27.009489484713185,1.185146783019501,1.185146783019501,-0.09600264068361651
0.1,0.3,1,chained,multi,2000,33.383904876537954,27.009489484713185,27.009489484713185,1.2360065115422694,1.2360065115422694,-0.29794222242106955
0.1,0.3,1,indep,single,2000,31.450993185562094,27.009489484713185,27.009489484713185,1.1644423417689072,1.1644423417689072,0.6859025273850857
0.1,0.3,1,indep,multi,2000,33.606776242338675,27.009489484713185,27.009489484713185,1.2442581064466034,1.2442581064466034,-0.7864733085791582
0.1,0.3,2,chained,single,2000,13.444018955146138,19.098593171027442,13.504744742356593,0.7039271864034838,0.9955033739349406,-0.5066042311849241
0.1,0.3,2,chained,multi,2000,21.3592173192906,19.098593171027442,19.098593171027442,1.1183660036118537,1.1183660036118537,0.4866231370383037
0.1,0.3,2,indep,single,2000,20.550724791402043,19.098593171027442,19.098593171027442,1.0760334338435715,1.0760334338435715,-0.020371767419565538
0.1,0.3,2,indep,multi,2000,20.74539543837259,19.098593171027442,19.098593171027442,1.086226365083442,1.086226365083442,0.6501327101885458
0.1,0.3,5,chained,single,2000,5.353069212789156,12.07901090507689,5.4018978969426374,0.4431711548947459,0.9909608280117405,0.0766555141815739
0.1,0.3,5,chained,multi,2000,12.27697836866457,12.07901090507689,12.079010905076892,1.0163893770063965,1.0163893770063963,0.3519712127212609
0.1,0.3,5,indep,single,2000,12.21364420322552,12.07901090507689,12.07901090507689,1.0111460531997734,1.0111460531997734,0.31007450481284476
0.1,0.3,5,indep,multi,2000,12.407806813197176,12.07901090507689,12.07901090507689,1.0272204330887797,1.0272204330887797,-0.2472093032967846
0.1,0.3,10,chained,single,2000,2.7050075810416425,8.541150521006127,2.7009489484713187,0.31670295171463614,1.001502669116579,0.04583220253343953
0.1,0.3,10,chained,multi,2000,8.6369932679122,8.541150521006127,8.541150521006127,1.0112212923388197,1.0112212923388197,0.05593674987214566
0.1,0.3,10,indep,single,2000,8.547098986326866,8.541150521006127,8.541150521006127,1.0006964477802036,1.0006964477802036,0.312399054763207
0.1,0.3,10,indep,multi,2000,8.615823499950078,8.541150521006127,8.541150521006127,1.0087427307082695,1.0087427307082695,0.3248711247300388
0.1,0.3,20,chained,single,2000,1.3516710858543777,6.039505452538445,1.3504744742356594,0.22380492847907957,1.000886067557401,-0.0480229636024677
0.1,0.3,20,chained,multi,2000,5.873169801387927,6.039505452538445,6.039505452538446,0.972458729864942,0.9724587298649419,-0.06430687163004467
0.1,0.3,20,indep,single,2000,6.228470211525291,6.039505452538445,6.039505452538445,1.0312881179546618,1.0312881179546618,-0.09441098093804234
0.1,0.3,20,indep,multi,2000,6.007245052915975,6.039505452538445,6.039505452538445,0.9946584368743453,0.9946584368743453,-0.23912107589971335
0.1,0.3,50,chained,single,2000,0.537395071865333,3.819718634205489,0.5401897896942638,0.14068970082062407,0.9948264149336986,-0.010664861016670045
0.1,0.3,50,chained,multi,2000,3.788373170380755,3.819718634205489,3.819718634205489,0.9917937767604043,0.9917937767604043,0.052109747675720935
0.1,0.3,50,indep,single,2000,3.802820087214055,3.819718634205489,3.819718634205489,0.9955759707429475,0.9955759707429475,-0.09065373539635754
0.1,0.3,50,indep,multi,2000,3.8090204668726657,3.819718634205489,3.819718634205489,0.997199226341694,0.997199226341694,0.06977949536044127
0.1,0.3,100,chained,single,2000,0.2671909888235252,2.7009489484713187,0.2700948948471319,0.09892485712280855,0.9892485712280855,-0.009108835587006663
0.1,0.3,100,chained,multi,2000,2.721327109639676,2.7009489484713187,2.7009489484713187,1.0075448153804947,1.0075448153804947,0.03988464137783153
0.1,0.3,100,indep,single,2000,2.656217279417692,2.7009489484713187,2.7009489484713187,0.9834385358971913,0.9834385358971913,-0.08190858519761102
0.1,0.3,100,indep,multi,2000,2.719121768403317,2.7009489484713187,2.7009489484713187,1.006728309301175,1.006728309301175,0.017265873492340794
0.1,0.5,1,chained,single,2000,17.271038019699624,16.205693690827914,16.205693690827914,1.0657388908612209,1.0657388908612209,-0.3365298358274884
0.1,0.5,1,chained,multi,2000,16.833230940547693,16.205693690827914,16.205693690827914,1.0387232574977616,1.0387232574977616,-0.49259678995009615
0.1,0.5,1,indep,single,2000,17.067247393881345,16.205693690827914,16.205693690827914,1.053163642327823,1.053163642327823,-0.935344293864858
0.1,0.5,1,indep,multi,2000,17.110752999898505,16.205693690827914,16.205693690827914,1.0558482300318213,1.0558482300318213,0.027431590155873695
0.1,0.5,2,chained,single,2000,8.555616324643893,11.459155902616466,8.102846845413957,0.74661837201206,1.055877827616376,-0.05353086614414411
0.1,0.5,2,chained,multi,2000,11.798535507912804,11.459155902616466,11.459155902616466,1.0296164576326994,1.0296164576326994,-0.2986648748201003
0.1,0.5,2,indep,single,2000,11.603676732693959,11.459155902616466,11.459155902616466,1.0126118216128377,1.0126118216128377,0.03945893746633021
0.1,0.5,2,indep,multi,2000,11.568504312228661,11.459155902616466,11.459155902616466,1.0095424488977611,1.0095424488977611,-0.33296026766944564
0.1,0.5,5,chained,single,2000,3.266230546270003,7.247406543046134,3.2411387381655823,0.4506757730327605,1.007741664313519,-0.07370425589740319
0.1,0.5,5,chained,multi,2000,7.241699562496811,7.247406543046134,7.247406543046133,0.9992125485833551,0.9992125485833553,-0.25503574960080555
0.1,0.5,5,indep,single,2000,7.428996645967838,7.247406543046134,7.247406543046134,1.0250558736898703,1.0250558736898703,0.3926100062178273
0.1,0.5,5,indep,multi,2000,7.209463751274298,7.247406543046134,7.247406543046134,0.9947646386957218,0.9947646386957218,0.09469777014365516
0.1,0.5,10,chained,single,2000,1.5908110273645208,5.124690312603676,1.6205693690827911,0.3104209094258977,0.9816371071266681,0.01986211119753657
0.1,0.5,10,chained,multi,2000,5.271971968773222,5.124690312603676,5.124690312603676,1.0287396207742197,1.0287396207742197,0.09474026296682721
0.1,0.5,10,indep,single,2000,5.304986774033627,5.124690312603676,5.124690312603676,1.0351819232835455,1.0351819232835455,-0.06143526575827811
0.1,0.5,10,indep,multi,2000,5.0604139095367096,5.124690312603676,5.124690312603676,0.9874575049132461,0.9874575049132461,0.27349694183438267
0.1,0.5,20,chained,single,2000,0.8134373191729117,3.623703271523067,0.8102846845413956,0.22447680127821792,1.003890774059614,0.009559131711894753
0.1,0.5,20,chained,multi,2000,3.680480376573778,3.623703271523067,3.6237032715230666,1.015668254488963,1.0156682544889633,-0.005711261881189506
0.1,0.5,20,indep,single,2000,3.6312027563265583,3.623703271523067,3.623703271523067,1.0020695637146744,1.0020695637146744,-0.10587547165247403
0.1,0.5,20,indep,multi,2000,3.6213868316355815,3.623703271523067,3.623703271523067,0.9993607534298712,0.9993607534298712,-0.023864529480385428
0.1,0.5,50,chained,single,2000,0.32260914952920455,2.291831180523293,0.32411387381655826,0.14076479640858333,0.9953574209285304,0.0015423549108891323
0.1,0.5,50,chained,multi,2000,2.2546752941194614,2.291831180523293,2.291831180523293,0.9837876861439037,0.9837876861439037,-0.0472252671716184
0.1,0.5,50,indep,single,2000,2.2477590410569426,2.291831180523293,2.291831180523293,0.9807699014478511,0.9807699014478511,-0.05993937416488791
0.1,0.5,50,indep,multi,2000,2.3645904277099454,2.291831180523293,2.291831180523293,1.0317472106169876,1.0317472106169876,-0.002218936895713553
0.1,0.5,100,chained,single,2000,0.16102078894903424,1.6205693690827911,0.16205693690827913,0.09936062720978656,0.9936062720978657,0.002757033761903609
0.1,0.5,100,chained,multi,2000,1.5631739049537892,1.6205693690827911,1.620569369082791,0.96458314884633,0.9645831488463301,-0.00859356517673331
0.1,0.5,100,indep,single,2000,1.570661197402797,1.6205693690827911,1.6205693690827911,0.9692033104955938,0.9692033104955938,0.02473920146724998
0.1,0.5,100,indep,multi,2000,1.64325809582968,1.6205693690827911,1.6205693690827911,1.0140004662433737,1.0140004662433737,0.08536651348002171
0.1,1.0,1,chained,single,2000,8.450560938062505,8.102846845413957,8.102846845413957,1.042912583599596,1.042912583599596,0.15708773868093454
0.1,1.0,1,chained,multi,2000,8.237880241486069,8.102846845413957,8.102846845413957,1.0166649325413992,1.0166649325413992,-0.24075664308790962
0.1,1.0,1,indep,single,2000,8.327286780129146,8.102846845413957,8.102846845413957,1.0276988987940971,1.0276988987940971,-0.021275079005315462
0.1,1.0,1,indep,multi,2000,8.363766842025155,8.102846845413957,8.102846845413957,1.0322010278102287,1.0322010278102287,0.2074142968972453
0.1,1.0,2,chained,single,2000,3.855783205093364,5.729577951308233,4.0514234227069785,0.6729611217197898,0.9517107452859379,0.09067663113876731
0.1,1.0,2,chained,multi,2000,6.031420065247614,5.729577951308233,5.729577951308233,1.0526813870942209,1.0526813870942209,0.05304749096121777
0.1,1.0,2,indep,single,2000,5.871636455691514,5.729577951308233,5.729577951308233,1.0247938863194705,1.0247938863194705,0.09554784627950412
0.1,1.0,2,indep,multi,2000,5.822333092283501,5.729577951308233,5.729577951308233,1.0161888260816994,1.0161888260816994,-0.180263134343654
0.1,1.0,5,chained,single,2000,1.6412447190870239,3.623703271523067,1.6205693690827911,0.4529191813206045,1.0127580777464247,-0.01563684887283406
0.1,1.0,5,chained,multi,2000,3.5152799503515895,3.623703271523067,3.6237032715230666,0.9700794151597554,0.9700794151597556,-0.05157168730925658
0.1,1.0,5,indep,single,2000,3.523371756532607,3.623703271523067,3.623703271523067,0.9723124363468396,0.9723124363468396,-0.009134696672194072
0.1,1.0,5,indep,multi,2000,3.681409260595176,3.623703271523067,3.623703271523067,1.0159245900528313,1.0159245900528313,-0.07361639593060339
0.1,1.0,10,chained,single,2000,0.8130192282005464,2.562345156301838,0.8102846845413956,0.3172949694934755,1.003374793713025,0.03055987326019393
0.1,1.0,10,chained,multi,2000,2.6199808758152137,2.562345156301838,2.562345156301838,1.022493347303983,1.022493347303983,-0.09241149958546813
0.1,1.0,10,indep,single,2000,2.5788828970171496,2.562345156301838,2.562345156301838,1.006454142477503,1.006454142477503,-0.020306187291505438
0.1,1.0,10,indep,multi,2000,2.5487903269745944,2.562345156301838,2.562345156301838,0.9947099908480687,0.9947099908480687,-0.04085288154601508
0.1,1.0,20,chained,single,2000,0.4173187681884834,1.8118516357615335,0.4051423422706978,0.23032722986343274,1.0300546860877104,-0.002385439295643801
0.1,1.0,20,chained,multi,2000,1.830503935815613,1.8118516357615335,1.8118516357615333,1.0102946067359648,1.010294606735965,0.000786264709262002
0.1,1.0,20,indep,single,2000,1.7595201076835878,1.8118516357615335,1.8118516357615335,0.97111710084587,0.97111710084587,0.07156738723508298
0.1,1.0,20,indep,multi,2000,1.789883169794612,1.8118516357615335,1.8118516357615335,0.9878751297659711,0.9878751297659711,-0.030079535800592524
0.1,1.0,50,chained,single,2000,0.160531975323466,1.1459155902616465,0.16205693690827913,0.14009057620623855,0.9905899641576207,0.00024910373603150926
0.1,1.0,50,chained,multi,2000,1.1459236904201777,1.1459155902616465,1.1459155902616465,1.0000070687218152,1.0000070687218152,0.061731005204965404
0.1,1.0,50,indep,single,2000,1.1559000526876269,1.1459155902616465,1.1459155902616465,1.008713087168751,1.008713087168751,-0.011549117118113614
0.1,1.0,50,indep,multi,2000,1.162508879044666,1.1459155902616465,1.1459155902616465,1.0144803761498966,1.0144803761498966,-0.01712760530501312
0.1,1.0,100,chained,single,2000,0.08154147668668517,0.8102846845413956,0.08102846845413957,0.10063312097875324,1.0063312097875323,-0.001829636047269428
0.1,1.0,100,chained,multi,2000,0.8130724328091339,0.8102846845413956,0.8102846845413955,1.003440455337393,1.0034404553373932,0.02982377563635704
0.1,1.0,100,indep,single,2000,0.8040421068085464,0.8102846845413956,0.8102846845413956,0.9922958216390547,0.9922958216390547,-0.0007684124075976456
0.1,1.0,100,indep,multi,2000,0.8215204705268743,0.8102846845413956,0.8102846845413956,1.013866467181023,1.013866467181023,0.029305372505099462
0.1,2.0,1,chained,single,2000,4.068949142933892,4.0514234227069785,4.0514234227069785,1.004325817965283,1.004325817965283,0.11582586869603617
0.1,2.0,1,chained,multi,2000,4.10027192432074,4.0514234227069785,4.0514234227069785,1.012057120798577,1.012057120798577,-0.014468401763110322
0.1,2.0,1,indep,single,2000,4.083365755176118,4.0514234227069785,4.0514234227069785,1.0078842246628956,1.0078842246628956,-0.05165042421604437
0.1,2.0,1,indep,multi,2000,4.1935545156198275,4.0514234227069785,4.0514234227069785,1.0350817670935721,1.0350817670935721,-0.008202437523163094
0.1,2.0,2,chained,single,2000,1.985981946602876,2.8647889756541165,2.0257117113534893,0.693238477067728,0.9803872562280506,-0.023206522883694593
0.1,2.0,2,chained,multi,2000,2.8237354060524615,2.8647889756541165,2.8647889756541165,0.9856696008150895,0.9856696008150895,-0.03692165373590844
0.1,2.0,2,indep,single,2000,2.897692919230059,2.8647889756541165,2.8647889756541165,1.0114856430458126,1.0114856430458126,0.08007093919022854
0.1,2.0,2,indep,multi,2000,2.8331591879080262,2.8647889756541165,2.8647889756541165,0.9889591212424754,0.9889591212424754,-0.07686428276133962
0.1,2.0,5,chained,single,2000,0.8241670727139915,1.8118516357615335,0.8102846845413956,0.4548755849799967,1.017132729320255,-0.004919573413046044
0.1,2.0,5,chained,multi,2000,1.8597945959752442,1.8118516357615335,1.8118516357615333,1.0264607538870365,1.0264607538870367,0.028773811083449917
0.1,2.0,5,indep,single,2000,1.8526455053878554,1.8118516357615335,1.8118516357615335,1.0225150165836707,1.0225150165836707,0.007716284138347302
0.1,2.0,5,indep,multi,2000,1.8213709264282785,1.8118516357615335,1.8118516357615335,1.0052539018531415,1.0052539018531415,0.059521699338304174
0.1,2.0,10,chained,single,2000,0.4119089532896275,1.281172578150919,0.4051423422706978,0.32150934254628233,1.0167018114695316,0.005128623250007385
0.1,2.0,10,chained,multi,2000,1.3031135430902803,1.281172578150919,1.281172578150919,1.0171256904132526,1.0171256904132526,-0.00011084599640742856
0.1,2.0,10,indep,single,2000,1.2983169408545023,1.281172578150919,1.281172578150919,1.0133817746304932,1.0133817746304932,0.046946438088036536
0.1,2.0,10,indep,multi,2000,1.2568668274414583,1.281172578150919,1.281172578150919,0.981028511596353,0.981028511596353,0.02459041425987715
0.1,2.0,20,chained,single,2000,0.20423719286425032,0.9059258178807668,0.2025711711353489,0.22544582440759067,1.008224377237708,-0.0029926156197055604
0.1,2.0,20,chained,multi,2000,0.8818230488796696,0.9059258178807668,0.9059258178807666,0.9733943237676117,0.9733943237676119,0.013268484728316017
0.1,2.0,20,indep,single,2000,0.9162120900193259,0.9059258178807668,0.9059258178807668,1.011354430942946,1.011354430942946,-0.007519557447364527
0.1,2.0,20,indep,multi,2000,0.8942782264780262,0.9059258178807668,0.9059258178807668,0.9871428861250606,0.9871428861250606,0.023479702048113723
0.1,2.0,50,chained,single,2000,0.07880285146480542,0.5729577951308232,0.08102846845413957,0.1375369218020891,0.9725329006978111,0.0028044869281422607
0.1,2.0,50,chained,multi,2000,0.5529253281519387,0.5729577951308232,0.5729577951308232,0.9650367493921425,0.9650367493921425,-0.004653576567499561
0.1,2.0,50,indep,single,2000,0.5819934623996428,0.5729577951308232,0.5729577951308232,1.0157702143955585,1.0157702143955585,-0.01655299051895726
0.1,2.0,50,indep,multi,2000,0.5689375522270242,0.5729577951308232,0.5729577951308232,0.9929833524598769,0.9929833524598769,0.004716465151634971
0.1,2.0,100,chained,single,2000,0.04070522870581048,0.4051423422706978,0.04051423422706978,0.10047142561715529,1.0047142561715527,0.0001043414956393174
0.1,2.0,100,chained,multi,2000,0.4048294793301933,0.4051423422706978,0.40514234227069773,0.9992277703220281,0.9992277703220283,0.010162125206099203
0.1,2.0,100,indep,single,2000,0.4119982805008765,0.4051423422706978,0.4051423422706978,1.0169222949932937,1.0169222949932937,-0.006629737377115784
0.1,2.0,100,indep,multi,2000,0.4132369759590253,0.4051423422706978,0.4051423422706978,1.019979727724729,1.019979727724729,0.020524778147775195
