bag,n_segments,bias_deg,std_deg,rmse_deg,final_err_deg,t_converge_s,n_seg_at_converge
e11_run01,50,0.894051597769558,0.5227160350013322,1.035644877707515,0.44746917172327655,44.96998143196106,29
e11_run02,50,-0.010873164520965165,0.6305652930501543,0.6306590318913438,-0.02681289973267461,18.05007839202881,11
e11_run03,50,0.07541607620115298,0.5368119367805655,0.5420836098054247,-0.23135978528499704,1.0398938655853271,2
e11_run04,50,0.06128427932146548,0.5853833058201234,0.5885825155616226,-0.6672701375597057,4.690275192260742,5
e11_run05,50,0.18612560964668376,0.5436235784771344,0.5746036352501043,-0.4113842928572328,0.9600522518157959,2
