t,nx01_global_err_m,nx02_global_err_m,inter_agent_err_m,nx01_theta_deg,nx02_theta_deg
1788409890.5322037,0.5882690935527201,0.5886193591578079,0.0035834343590621944,0.0,0.0
1788409890.5423307,0.5882700745618317,0.5886185852061888,0.0035838862920718633,0.0,0.0
1788409890.5522776,0.5882700745618317,0.5886185852061888,0.0035838862920718633,0.0,0.0
1788409890.5621688,0.5882739108628405,0.5886175103469211,0.003584709594585923,0.0,0.0
1788409890.5722034,0.588266935565404,0.5886152393779659,0.0035801805499484545,0.0,0.0
1788409890.582167,0.5882678068600732,0.5886143889565404,0.0035799842795254952,0.0,0.0
1788409890.5922053,0.5882678068600732,0.5886143889565404,0.0035799842795254952,0.0,0.0
1788409890.6022906,0.588270116974002,0.5886136574812448,0.0035796797219839315,0.0,0.0
1788409890.612474,0.5882733571486869,0.5886118228004376,0.0035790221590286256,0.0,0.0
1788409890.6224597,0.5882763651772029,0.5886080508842065,0.0035780181400725873,0.0,0.0
1788409890.632354,0.5882775049659146,0.5886296075830494,0.003697470811409684,0.0,0.0
1788409890.642408,0.5882775049659146,0.5886296075830494,0.003697470811409684,0.0,0.0
1788409890.652379,0.5882775049659146,0.5886296075830494,0.003697470811409684,0.0,0.0
1788409890.6623685,0.5882775049659146,0.5886296075830494,0.003697470811409684,0.0,0.0
1788409890.6724224,0.5882804111780923,0.5886254986415522,0.0036972971484832405,0.0,0.0
1788409890.682255,0.5882855089316807,0.588620094885023,0.0036961067882332298,0.0,0.0
1788409890.6923153,0.5882860156273644,0.5886181123232948,0.003695892594307313,0.0,0.0
1788409890.7022717,0.5882860156273644,0.5886181123232948,0.003695892594307313,0.0,0.0
1788409890.7122838,0.5882879677363568,0.5886147543357505,0.0036950369144921878,0.0,0.0
1788409890.7222054,0.5882897508159546,0.5886090446313623,0.003693014471298866,0.0,0.0
1788409890.7322812,0.5882898725292306,0.5886139043655081,0.0037069066336499483,0.0,0.0
1788409890.742314,0.5882898725292306,0.5886139043655081,0.0037069066336499483,0.0,0.0
1788409890.752301,0.5882898278296723,0.5886129268101488,0.003706544973205124,0.0,0.0
1788409890.7622395,0.5882894297746747,0.5886094767356236,0.00370582090079637,0.0,0.0
1788409890.7723224,0.5882857738736068,0.5886057474043349,0.0037130360651618666,0.0,0.0
1788409890.7824533,0.5882857738736068,0.5886057474043349,0.0037130360651618666,0.0,0.0
1788409890.792267,0.5882857738736068,0.5886057474043349,0.0037130360651618666,0.0,0.0
1788409890.8022234,0.588285056770926,0.588601761012433,0.003712645614512191,0.0,0.0
1788409890.8122556,0.5882854391360456,0.5886488316208235,0.0036544851397721143,0.0,0.0
1788409890.8223066,0.5882854391360456,0.5886482876486808,0.0036537567098912397,0.0,0.0
1788409890.8322773,0.5882854391360456,0.5886482876486808,0.0036537567098912397,0.0,0.0
1788409890.8423197,0.588285725995479,0.5886464844565233,0.0036511070225619963,0.0,0.0
1788409890.8522182,0.5882737146530135,0.5886438858721659,0.0036310775674388905,0.0,0.0
1788409890.8622727,0.58827361175933,0.5886422717576645,0.0036282699771973013,0.0,0.0
1788409890.8723235,0.58827361175933,0.5886422717576645,0.0036282699771973013,0.0,0.0
1788409890.882282,0.5882735211678961,0.5886410925929955,0.003626393079896057,0.0,0.0
1788409890.8922024,0.5882729081984038,0.5886380026954424,0.003623188018229182,0.0,0.0
1788409890.9022577,0.5882719159866447,0.5886403690235339,0.0036101748725970166,0.0,0.0
1788409890.9123485,0.5882719159866447,0.5886403690235339,0.0036101748725970166,0.0,0.0
1788409890.9222739,0.588271496294911,0.5886403690235339,0.0036105794735700985,0.0,0.0
1788409890.932252,0.5882699035345003,0.5886368221383378,0.0036085525090946173,0.0,0.0
1788409890.942246,0.5882742421105988,0.5886322813936812,0.003598101791289062,0.0,0.0
1788409890.9522884,0.5882742421105988,0.588631245258963,0.0035967127624508357,0.0,0.0
1788409890.962348,0.5882742421105988,0.588631245258963,0.0035967127624508357,0.0,0.0
1788409890.9723182,0.5882742421105988,0.588631245258963,0.0035967127624508357,0.0,0.0
1788409890.9822285,0.5882730831681118,0.5886269579171101,0.003592826512965617,0.0,0.0
1788409890.9922693,0.5882728138827527,0.5887057252335207,0.003585510912707742,0.0,0.0
1788409891.0023324,0.5882728138827527,0.5887051615278763,0.0035840662742021756,0.0,0.0
1788409891.012203,0.5882728138827527,0.5887051615278763,0.0035840662742021756,0.0,0.0
1788409891.023229,0.5882735666551251,0.5887032641537431,0.0035805125786280124,0.0,0.0
1788409891.032266,0.5882745003559678,0.5887007928309616,0.003575084451188518,0.0,0.0
1788409891.0422733,0.5883358548472509,0.5886968910532443,0.003537925486142459,0.0,0.0
1788409891.0523195,0.5883358548472509,0.5886959882282863,0.0035364625586209357,0.0,0.0
1788409891.0623071,0.5883358548472509,0.5886959882282863,0.0035364625586209357,0.0,0.0
1788409891.072214,0.5883367902707475,0.5886951356364433,0.0035343543655621027,0.0,0.0
1788409891.0822256,0.5883390943498376,0.5886908402817879,0.0035255614281428237,0.0,0.0
1788409891.0922627,0.5883398662122125,0.588723472249917,0.0036064413349533656,0.0,0.0
1788409891.1023183,0.5883398662122125,0.588723472249917,0.0036064413349533656,0.0,0.0
1788409891.112188,0.588340403349864,0.5887229446377304,0.0036045358078509227,0.0,0.0
1788409891.1221967,0.5883413175290663,0.5887201530389081,0.003598430156115288,0.0,0.0
1788409891.1322615,0.5883095962023858,0.5887181036259321,0.003620741486101027,0.0,0.0
1788409891.1423368,0.5883095962023858,0.5887175197798121,0.0036199953732620033,0.0,0.0
1788409891.1523569,0.5883095962023858,0.5887175197798121,0.0036199953732620033,0.0,0.0
1788409891.1622012,0.5883096481500554,0.5887157263861095,0.0036193953916977667,0.0,0.0
1788409891.1723135,0.5883095944443897,0.5887128718960903,0.0036190513150774913,0.0,0.0
1788409891.182438,0.588309572069218,0.588711760296001,0.0036184657481536466,0.0,0.0
1788409891.192259,0.588309572069218,0.588711760296001,0.0036184657481536466,0.0,0.0
1788409891.2022645,0.5883092941083877,0.5887108366734756,0.0036185930434731346,0.0,0.0
1788409891.2123013,0.5883080109600981,0.5887079041815745,0.0036165415814112187,0.0,0.0
1788409891.2222595,0.5882895854399391,0.5887052276168039,0.0035770281901968295,0.0,0.0
1788409891.2323568,0.5882895854399391,0.5887045524251356,0.003576383399583971,0.0,0.0
1788409891.2424285,0.5882895854399391,0.5887045524251356,0.003576383399583971,0.0,0.0
1788409891.2522206,0.5882880676741579,0.5887032204477777,0.003575502821865233,0.0,0.0
1788409891.2622187,0.588286098914902,0.588824893207209,0.0035841050610023683,0.0,0.0
1788409891.2722945,0.5882856719431568,0.5888246395834096,0.0035828471986692682,0.0,0.0
1788409891.2823424,0.5882856719431568,0.5888246395834096,0.0035828471986692682,0.0,0.0
1788409891.2923398,0.5882856719431568,0.5888246395834096,0.0035828471986692682,0.0,0.0
1788409891.3027167,0.588284688362506,0.5888236848843251,0.003581163122928494,0.0,0.0
1788409891.3123434,0.5882836851868505,0.5888225423232142,0.0035781199621418287,0.0,0.0
1788409891.322328,0.5883450870269358,0.5888219749686923,0.003576106456915844,0.0,0.0
1788409891.3323767,0.5883450870269358,0.5888219749686923,0.003576106456915844,0.0,0.0
1788409891.3423202,0.588345256428363,0.588821759165384,0.003575654344095707,0.0,0.0
1788409891.352313,0.5883454410066132,0.5888207953649517,0.0035749538187179854,0.0,0.0
1788409891.3622873,0.5883455808139716,0.5888175785940472,0.003571402322860807,0.0,0.0
1788409891.372277,0.5883455808139716,0.5888175785940472,0.003571402322860807,0.0,0.0
1788409891.3822417,0.5883457106296485,0.5888175785940472,0.003571992433443913,0.0,0.0
1788409891.3927624,0.5883475768811495,0.5888148334872972,0.0035707516055561756,0.0,0.0
1788409891.402249,0.5883491281789807,0.5888123597654076,0.003568508109935421,0.0,0.0
1788409891.4122684,0.5883317050037242,0.5888104739333224,0.0035438670862493913,0.0,0.0
1788409891.4223294,0.5883317050037242,0.5888104739333224,0.0035438670862493913,0.0,0.0
1788409891.4323215,0.5883321737812294,0.5888098196225464,0.0035440910068797126,0.0,0.0
1788409891.4429493,0.5883336321348718,0.5888070673966292,0.0035442864391828713,0.0,0.0
1788409891.4523392,0.5883346453227446,0.5887541458252759,0.0035153612276124842,0.0,0.0
1788409891.4622738,0.5883346453227446,0.5887541458252759,0.0035153612276124842,0.0,0.0
1788409891.4723501,0.5883350209063541,0.5887541458252759,0.0035160720131026074,0.0,0.0
1788409891.482556,0.5883367727146173,0.5887516566283812,0.0035162524443210453,0.0,0.0
1788409891.4923227,0.5883134033960632,0.5887500426482342,0.003536257110718607,0.0,0.0
1788409891.5023289,0.5883134033960632,0.5887497277578805,0.003535707270367403,0.0,0.0
1788409891.5122747,0.5883134033960632,0.5887497277578805,0.003535707270367403,0.0,0.0
1788409891.522299,0.5883138804820054,0.5887494214522095,0.0035363742525353764,0.0,0.0
1788409891.5322733,0.5883151810394882,0.5887482756647183,0.003536458200745393,0.0,0.0
1788409891.5423043,0.5883156533191916,0.5887803683829504,0.0035536613764495795,0.0,0.0
1788409891.5523674,0.5883156533191916,0.5887803683829504,0.0035536613764495795,0.0,0.0
1788409891.5622513,0.5883158678440105,0.5887803683829504,0.0035543218939049935,0.0,0.0
1788409891.573843,0.5883168070469806,0.5887801649469617,0.003555631152358764,0.0,0.0
1788409891.5823083,0.5883624775155136,0.5887792687378184,0.0035404124557102475,0.0,0.0
1788409891.5923517,0.5883628789941309,0.5887780068432361,0.0035403067335958664,0.0,0.0
1788409891.6022868,0.5883628789941309,0.5887780068432361,0.0035403067335958664,0.0,0.0
1788409891.6123755,0.5883628789941309,0.5887780068432361,0.0035403067335958664,0.0,0.0
1788409891.6223733,0.5883634622834928,0.5887763389877986,0.003541586272454488,0.0,0.0
1788409891.6323073,0.5883630440168324,0.588798861284587,0.00358666122487716,0.0,0.0
1788409891.6423461,0.5883630440168324,0.5887986910269225,0.0035860924289266164,0.0,0.0
1788409891.6523209,0.5883630440168324,0.5887986910269225,0.0035860924289266164,0.0,0.0
1788409891.662308,0.5883628740319407,0.588797912803623,0.0035872888171231353,0.0,0.0
1788409891.6724753,0.5883626865549825,0.5887967339996352,0.003588410343340082,0.0,0.0
1788409891.682378,0.5883717678409778,0.5887959562294425,0.0035985755302279823,0.0,0.0
1788409891.6923594,0.5883717678409778,0.5887959562294425,0.0035985755302279823,0.0,0.0
1788409891.7023368,0.5883717678409778,0.5887959562294425,0.0035985755302279823,0.0,0.0
1788409891.7123005,0.588371226394826,0.588795438448231,0.0035991903930414314,0.0,0.0
1788409891.7222898,0.5883702495150948,0.5887944193732643,0.0035996223751744417,0.0,0.0
1788409891.7322848,0.5883701279443712,0.5887939888731338,0.0035998099374332424,0.0,0.0
1788409891.742417,0.5883701279443712,0.5887939888731338,0.0035998099374332424,0.0,0.0
1788409891.752452,0.5883697341084634,0.5887936414552637,0.0036003822071484512,0.0,0.0
1788409891.7623756,0.5883682916721766,0.5887926249681533,0.0036009405289475147,0.0,0.0
1788409891.7723715,0.5883272680056375,0.5887912245006487,0.0036262268536890662,0.0,0.0
1788409891.7823348,0.5883272680056375,0.5887908938210195,0.003626024488503341,0.0,0.0
1788409891.792401,0.5883272680056375,0.5887908938210195,0.003626024488503341,0.0,0.0
1788409891.8022027,0.5883249744325247,0.5887901565200231,0.003625995257893285,0.0,0.0
1788409891.8122423,0.5883218332916104,0.5887877600847842,0.003625251878164949,0.0,0.0
1788409891.822293,0.5883203582260377,0.5888314462729782,0.0036844096773478137,0.0,0.0
1788409891.8322344,0.5883203582260377,0.5888314462729782,0.0036844096773478137,0.0,0.0
1788409891.8422744,0.5883199398111428,0.5888314462729782,0.0036846660400350257,0.0,0.0
1788409891.8523176,0.5883176101616697,0.5888304566642671,0.0036861784095131994,0.0,0.0
1788409891.8623693,0.5883535300628848,0.588829618480173,0.0036814991255032362,0.0,0.0
1788409891.8723269,0.5883535300628848,0.588829618480173,0.0036814991255032362,0.0,0.0
1788409891.8822954,0.5883534138851311,0.5888294154926136,0.003681400840878184,0.0,0.0
1788409891.892237,0.5883534343234205,0.5888280492718853,0.0036801934437551247,0.0,0.0
1788409891.9023314,0.5883539556224703,0.5887801866412631,0.003720029002920775,0.0,0.0
1788409891.9123948,0.588354231877445,0.588779318822194,0.0037189666972838966,0.0,0.0
1788409891.922345,0.588354231877445,0.588779318822194,0.0037189666972838966,0.0,0.0
1788409891.9323614,0.5883543860092182,0.5887793188221356,0.003718711090010716,0.0,0.0
1788409891.9423244,0.5883564492426757,0.5887771398936948,0.003714983573808734,0.0,0.0
1788409891.953632,0.5883810977422822,0.5887753507077133,0.0037074589519965513,0.0,0.0
1788409891.962385,0.5883810977422822,0.5887753507077133,0.0037074589519965513,0.0,0.0
1788409891.9730194,0.5883810977422822,0.5887753507077133,0.0037074589519965513,0.0,0.0
1788409891.982365,0.5883820652638454,0.5887748401195033,0.003706310455596673,0.0,0.0
1788409891.992355,0.5883839189170955,0.5887724554648307,0.003703053477895672,0.0,0.0
1788409892.0024273,0.5883861535033018,0.588771988912858,0.0037006994569237415,0.0,0.0
1788409892.0123274,0.5883880046457166,0.5887664692932929,0.003697175491368672,0.0,0.0
1788409892.022376,0.5883880046457166,0.5887664692932929,0.003697175491368672,0.0,0.0
1788409892.0323453,0.5883880046457166,0.5887664692932929,0.003697175491368672,0.0,0.0
1788409892.0423262,0.5883893042955207,0.588765454345421,0.003695586862942462,0.0,0.0
1788409892.052309,0.5883916772745481,0.5887613342239258,0.0036915802634619856,0.0,0.0
1788409892.0624833,0.5883949908850171,0.5887547825304927,0.0036869939001363396,0.0,0.0
1788409892.0723524,0.5883963460895101,0.588752518695327,0.0036856171704183595,0.0,0.0
1788409892.0823123,0.5883963460895101,0.588752518695327,0.0036856171704183595,0.0,0.0
1788409892.0922725,0.5883963460895101,0.588752518695327,0.0036856171704183595,0.0,0.0
1788409892.1022594,0.5883992894860596,0.588749212679491,0.0036831083408279167,0.0,0.0
1788409892.1122837,0.588402718627711,0.5887758011412507,0.003824709591574295,0.0,0.0
1788409892.1222644,0.5884034316412065,0.5887735629879929,0.003825122260938559,0.0,0.0
1788409892.13249,0.5884034316412065,0.5887735629879929,0.003825122260938559,0.0,0.0
1788409892.1422114,0.5884058166769843,0.5887712897071512,0.003824779054723491,0.0,0.0
1788409892.1522088,0.5884100121382848,0.5887656514338919,0.003824051633608687,0.0,0.0
1788409892.1622572,0.5882172460770669,0.5887633127351883,0.0039301571371730265,0.0,0.0
